E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.516202272,0.776923077,0.711524168,3.85E-07,100683488.9,112302103.7,505527.5502,496804.9543,192333.6642,0.351490734,0.29,0.45,0.33,0.23,0.21,66,3699925673,0.080461291,1819.899181,3.19,4.95,11.86,15.84,11.04,10.08,4
0.47631881,0.776923077,0.6218878,3.82E-07,98289331.38,121260104.6,496931.8935,480053.9004,190867.8386,0.192850749,0.29,0.66,0.43,0.19,0.18,67,3233816558,0.084092551,1788.954817,3.19,7.26,9.55,20.64,9.12,8.64,4
0.418618468,0.776923077,0.68057501,3.84E-07,100261149.7,111105983.1,484226.3762,455819.7566,191851.9334,0.270277543,0.31,0.52,0.33,0.23,0.27,32,3538990051,0.09620298,1743.214954,3.41,5.72,10.87,15.84,11.04,12.96,4
0.439119202,0.776923077,0.477929672,3.74E-07,89272754.18,130306954.8,488778.4307,464430.0647,187189.9189,0.035026471,0.29,0.66,0.64,0.19,0.11,68,2485234296,0.082974999,1759.60235,3.19,7.26,9.55,30.72,9.12,5.28,4
0.303031554,0.776923077,0.549774229,3.79E-07,104845652.3,134482225,457714.6512,407273.2525,189603.4076,-0.161577098,0.87,0.45,0.33,0.23,0.21,69,2858825991,0.114239324,1647.772744,9.57,4.95,5.48,15.84,11.04,10.08,4
0.695235812,0.776923077,0.710390728,3.87E-07,112620654.9,123143951.5,542437.2681,571999.0411,193388.9026,0.374029138,0.31,0.52,0.26,0.19,0.11,35,3694031786,0.056518466,1952.774165,3.41,5.72,10.87,12.48,9.12,5.28,4
0.418618468,0.776923077,0.68057501,3.84E-07,100261149.7,111105983.1,484226.3762,455819.7566,191851.9334,0.270277543,0.31,0.52,0.33,0.23,0.27,32,3538990051,0.09620298,1743.214954,3.41,5.72,10.87,15.84,11.04,12.96,4
0.326024729,0.776923077,0.609538809,3.83E-07,95733584.93,114254244.2,463109.4507,416930.3864,191303.6934,0.13596814,0.31,0.52,0.43,0.19,0.35,70,3169601807,0.113085272,1667.194023,3.41,5.72,10.87,20.64,9.12,16.8,4
0.396867942,0.776923077,0.563906209,3.79E-07,92096101.08,111531937.2,479349.5548,446684.5356,189452.0527,0.243108779,0.29,0.45,0.43,0.27,0.24,71,2932312286,0.095227347,1725.658397,3.19,4.95,11.86,20.64,12.96,11.52,4
0.561516443,0.776923077,0.600494182,3.82E-07,99119102.31,129745636.5,515119.6003,515836.906,190750.5139,0.164907956,0.29,0.66,0.43,0.19,0.11,31,3122569746,0.07030335,1854.430561,3.19,7.26,9.55,20.64,9.12,5.28,4
0.409176781,0.776923077,0.606659347,3.81E-07,102503196.5,122827144.5,482115.4558,451854.248,190640.2198,0.102311657,0.31,0.8,0.33,0.23,0.21,72,3154628603,0.09542441,1735.615641,3.41,8.8,7.79,15.84,11.04,10.08,4
0.516202272,0.776923077,0.711524168,3.85E-07,100683488.9,112302103.7,505527.5502,496804.9543,192333.6642,0.351490734,0.29,0.45,0.33,0.23,0.21,66,3699925673,0.080461291,1819.899181,3.19,4.95,11.86,15.84,11.04,10.08,4
0.695235812,0.776923077,0.710390728,3.87E-07,112620654.9,123143951.5,542437.2681,571999.0411,193388.9026,0.374029138,0.31,0.52,0.26,0.19,0.11,35,3694031786,0.056518466,1952.774165,3.41,5.72,10.87,12.48,9.12,5.28,5
0.376703894,0.776923077,0.670920904,3.82E-07,100792970.1,116889857.3,474783.7041,438215.6356,191114.376,0.150712827,0.29,0.71,0.33,0.23,0.27,73,3488788701,0.10252935,1709.221335,3.19,7.81,9,15.84,11.04,12.96,5
0.695235812,0.776923077,0.710390728,3.87E-07,112620654.9,123143951.5,542437.2681,571999.0411,193388.9026,0.374029138,0.31,0.52,0.26,0.19,0.11,35,3694031786,0.056518466,1952.774165,3.41,5.72,10.87,12.48,9.12,5.28,5
0.695235812,0.776923077,0.710390728,3.87E-07,112620654.9,123143951.5,542437.2681,571999.0411,193388.9026,0.374029138,0.31,0.52,0.26,0.19,0.11,35,3694031786,0.056518466,1952.774165,3.41,5.72,10.87,12.48,9.12,5.28,5
0.466622317,0.776923077,0.700471214,3.84E-07,102574725.8,115626898.1,494819.5483,475981.3732,191771.2429,0.255688949,0.29,0.63,0.33,0.23,0.21,74,3642450311,0.087557936,1781.350374,3.19,6.93,9.88,15.84,11.04,10.08,5
0.482819839,0.776923077,0.449588823,3.77E-07,89025648.14,129875136.9,498343.1047,482784.3325,188287.9186,0.084484681,0.31,0.52,0.65,0.19,0.11,75,2337861881,0.07782788,1794.035177,3.41,5.72,10.87,31.2,9.12,5.28,5
