E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num,energykj,P_leftM,P_rightM,LprimeuH
0.635440324,0.776923077,0.695128768,3.85E-07,101748512.6,116812308.2,530395.5237,546884.936,192698.7201,0.409527702,0.3,0.35,0.33,0.23,0.14,109,3614669592,0.063311362,1909.423885,3.3,3.85,12.85,15.84,11.04,6.72,9,,546.884936,101.7485126,116.8123082,3.85E-01
0.810235836,0.776923077,0.857250301,3.91E-07,120137900.9,121457833.8,564875.0959,620299.051,195393.2871,-7.528728926,0.29,0.35,0.16,0.19,0.11,110,4457701565,0.045905296,2033.550345,3.19,3.85,12.96,7.68,9.12,5.28,9,,620.299051,120.1379009,121.4578338,3.91E-01
0.610333571,0.776923077,0.671607446,3.85E-07,103054769.2,116529269.5,525257.1876,536340.1,192597.0233,0.386888542,0.29,0.45,0.33,0.23,0.14,82,3492358717,0.066671847,1890.925876,3.19,4.95,11.86,15.84,11.04,6.72,9,,536.3401,103.0547692,116.5292695,3.85E-01
0.328876288,0.776923077,0.624842238,3.78E-07,108945032.6,157522437.3,463774.127,418128.0411,189225.6612,-0.447034575,1,0.45,0.33,0.23,0.14,111,3249179638,0.108012544,1669.586857,11,4.95,4.05,15.84,11.04,6.72,9,,418.1280411,108.9450326,157.5224373,3.78E-01
0.682142653,0.776923077,0.619881979,3.85E-07,104077113.3,119937653.3,539823.509,566499.9142,192618.7958,0.412230163,0.29,0.35,0.33,0.23,0.11,93,3223386290,0.056818094,1943.364632,3.19,3.85,12.96,15.84,11.04,5.28,9,,566.4999142,104.0771133,119.9376533,3.85E-01
0.63696389,0.776923077,0.691749453,3.85E-07,102413547.8,116757356.1,530705.7349,547524.8339,192501.7525,0.411118928,0.29,0.35,0.33,0.23,0.14,108,3597097156,0.062727854,1910.540646,3.19,3.85,12.96,15.84,11.04,6.72,9,,547.5248339,102.4135478,116.7573561,3.85E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,9,,597.3280347,112.4977361,123.4880502,3.88E-01
0.573000234,0.776923077,0.693116692,3.84E-07,102415641.2,118057388.5,517522.2397,520660.0982,191790.6503,0.329819413,0.31,0.52,0.33,0.23,0.14,113,3604206799,0.070594026,1863.080063,3.41,5.72,10.87,15.84,11.04,6.72,9,,520.6600982,102.4156412,118.0573885,3.84E-01
0.610333571,0.776923077,0.671607446,3.85E-07,103054769.2,116529269.5,525257.1876,536340.1,192597.0233,0.386888542,0.29,0.45,0.33,0.23,0.14,82,3492358717,0.066671847,1890.925876,3.19,4.95,11.86,15.84,11.04,6.72,9,,536.3401,103.0547692,116.5292695,3.85E-01
0.610333571,0.776923077,0.671607446,3.85E-07,103054769.2,116529269.5,525257.1876,536340.1,192597.0233,0.386888542,0.29,0.45,0.33,0.23,0.14,82,3492358717,0.066671847,1890.925876,3.19,4.95,11.86,15.84,11.04,6.72,9,,536.3401,103.0547692,116.5292695,3.85E-01
0.504753237,0.776923077,0.620531324,3.83E-07,94241920.33,114108415.2,503075.091,491996.3597,191562.8074,0.316641035,0.29,0.35,0.43,0.23,0.21,102,3226762886,0.080783726,1811.070328,3.19,3.85,12.96,20.64,11.04,10.08,9,,491.9963597,94.24192033,114.1084152,3.83E-01
0.610333571,0.776923077,0.671607446,3.85E-07,103054769.2,116529269.5,525257.1876,536340.1,192597.0233,0.386888542,0.29,0.45,0.33,0.23,0.14,82,3492358717,0.066671847,1890.925876,3.19,4.95,11.86,15.84,11.04,6.72,9,,536.3401,103.0547692,116.5292695,3.85E-01
0.438568385,0.776923077,0.743070478,3.88E-07,106191984.2,112212418.7,488656.6798,464198.7219,193992.0658,0.269544151,0.31,0.43,0.26,0.19,0.33,114,3863966487,0.096990513,1759.164047,3.41,4.73,11.86,12.48,9.12,15.84,9,,464.1987219,106.1919842,112.2124187,3.88E-01
0.690855894,0.776923077,0.654513049,3.86E-07,105809843.7,124325032.4,541564.3187,570159.4756,193198.4357,0.360712285,0.29,0.45,0.33,0.19,0.11,115,3403467856,0.056741441,1949.631547,3.19,4.95,11.86,15.84,9.12,5.28,9,,570.1594756,105.8098437,124.3250324,3.86E-01
0.637143763,0.776923077,0.701518851,3.85E-07,101802498.9,116829864.5,530742.3467,547600.3806,192714.7815,0.410943071,0.31,0.33,0.33,0.23,0.14,116,3647898027,0.063104212,1910.672448,3.41,3.63,12.96,15.84,11.04,6.72,9,,547.6003806,101.8024989,116.8298645,3.85E-01
0.725072612,0.776923077,0.606667564,3.88E-07,112098189.3,124641459.3,548346.9815,584530.4972,193761.5613,0.384421633,0.29,0.45,0.26,0.19,0.11,87,3154671330,0.053355754,1974.049134,3.19,4.95,11.86,12.48,9.12,5.28,9,,584.5304972,112.0981893,124.6414593,3.88E-01
0.293102991,0.776923077,0.671716346,3.84E-07,97953112.6,107181485.9,455365.3939,403103.2561,192086.6078,0.197349845,0.29,0.45,0.33,0.23,0.42,117,3492924997,0.121829613,1639.315418,3.19,4.95,11.86,15.84,11.04,20.16,9,,403.1032561,97.9531126,107.1814859,3.84E-01
0.681439685,0.776923077,0.661257478,3.86E-07,103461003.9,119293959.4,539682.819,566204.6678,192771.7093,0.42072589,0.31,0.33,0.33,0.23,0.11,104,3438538888,0.057194453,1942.858149,3.41,3.63,12.96,15.84,11.04,5.28,9,,566.2046678,103.4610039,119.2939594,3.86E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,9,,553.1474342,101.6400889,116.4368191,3.84E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,10,,597.3280347,112.4977361,123.4880502,3.88E-01
0.636833403,0.776923077,0.653284316,3.84E-07,100923443.9,118704166,530679.1737,547470.0293,192129.3211,0.38652108,0.31,0.38,0.33,0.26,0.11,119,3397078444,0.062044208,1910.445025,3.41,4.18,12.41,15.84,12.48,5.28,10,,547.4700293,100.9234439,118.704166,3.84E-01
0.637143763,0.776923077,0.701518851,3.85E-07,101802498.9,116829864.5,530742.3467,547600.3806,192714.7815,0.410943071,0.31,0.33,0.33,0.23,0.14,116,3647898027,0.063104212,1910.672448,3.41,3.63,12.96,15.84,11.04,6.72,10,,547.6003806,101.8024989,116.8298645,3.85E-01
0.643861285,0.776923077,0.583380685,3.83E-07,96955548.4,121070406.9,532107.8415,550421.7396,191697.5902,0.362922526,0.31,0.33,0.4,0.23,0.11,120,3033579560,0.060260788,1915.588229,3.41,3.63,12.96,19.2,11.04,5.28,10,,550.4217396,96.9555484,121.0704069,3.83E-01
0.664932041,0.776923077,0.620938047,3.85E-07,100072492.3,120565609.2,536368.4171,559271.4572,192292.6881,0.390651427,0.31,0.33,0.36,0.23,0.11,121,3228877846,0.058508596,1930.926301,3.41,3.63,12.96,17.28,11.04,5.28,10,,559.2714572,100.0724923,120.5656092,3.85E-01
0.560172479,0.776923077,0.60324544,3.82E-07,96691068.9,112755336.7,514837.6832,515272.4411,190986.1082,0.390101323,0.29,0.35,0.33,0.32,0.14,122,3136876289,0.070963732,1853.41566,3.19,3.85,12.96,15.84,15.36,6.72,10,,515.2724411,96.6910689,112.7553367,3.82E-01
0.825949143,0.776923077,0.843461641,3.90E-07,116039491.1,137116481.4,567872.1021,626898.6401,195214.2272,-6.338833191,0.29,0.35,0.26,0.12,0.11,123,4386000534,0.043764426,2044.339567,3.19,3.85,12.96,12.48,5.76,5.28,10,,626.8986401,116.0394911,137.1164814,3.90E-01
0.752634977,0.776923077,0.698465917,3.89E-07,108323686.7,128602305.9,553750.1639,596106.6904,194250.0713,0.362947212,0.31,0.33,0.33,0.16,0.11,124,3632022768,0.050790093,1993.50059,3.41,3.63,12.96,15.84,7.68,5.28,10,,596.1066904,108.3236867,128.6023059,3.89E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,10,,594.8561206,110.5301253,125.4559461,3.88E-01
0.657247959,0.776923077,0.63814995,3.85E-07,102241069.5,116527208.8,534818.6025,556044.1427,192301.0035,0.434644105,0.29,0.35,0.33,0.26,0.11,125,3318379739,0.059563042,1925.346969,3.19,3.85,12.96,15.84,12.48,5.28,10,,556.0441427,102.2410695,116.5272088,3.85E-01
0.412996672,0.776923077,0.464451967,3.73E-07,86724191.09,117969081.3,482970.5974,453458.6024,186470.1047,0.173408922,0.29,0.35,0.33,0.55,0.11,126,2415150227,0.086089973,1738.694151,3.19,3.85,12.96,15.84,26.4,5.28,10,,453.4586024,86.72419109,117.9690813,3.73E-01
0.635440324,0.776923077,0.695128768,3.85E-07,101748512.6,116812308.2,530395.5237,546884.936,192698.7201,0.409527702,0.3,0.35,0.33,0.23,0.14,109,3614669592,0.063311362,1909.423885,3.3,3.85,12.85,15.84,11.04,6.72,10,,546.884936,101.7485126,116.8123082,3.85E-01
0.682142653,0.776923077,0.619881979,3.85E-07,104077113.3,119937653.3,539823.509,566499.9142,192618.7958,0.412230163,0.29,0.35,0.33,0.23,0.11,93,3223386290,0.056818094,1943.364632,3.19,3.85,12.96,15.84,11.04,5.28,10,,566.4999142,104.0771133,119.9376533,3.85E-01
0.475760421,0.776923077,0.546606306,3.78E-07,91117914.23,113405407.5,496810.4942,479819.3769,189216.7229,0.297021654,0.3,0.35,0.33,0.42,0.14,127,2842352793,0.080862975,1788.517779,3.3,3.85,12.85,15.84,20.16,6.72,10,,479.8193769,91.11791423,113.4054075,3.78E-01
0.469467923,0.776923077,0.610071275,3.81E-07,105211723.9,131369323.2,495440.3867,477176.5276,190349.3149,0.045998556,0.3,0.88,0.33,0.23,0.14,128,3172370628,0.084202257,1783.585392,3.3,9.68,7.02,15.84,11.04,6.72,10,,477.1765276,105.2117239,131.3693232,3.81E-01
0.681439685,0.776923077,0.661257478,3.86E-07,103461003.9,119293959.4,539682.819,566204.6678,192771.7093,0.42072589,0.31,0.33,0.33,0.23,0.11,104,3438538888,0.057194453,1942.858149,3.41,3.63,12.96,15.84,11.04,5.28,10,,566.2046678,103.4610039,119.2939594,3.86E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,10,,596.9600141,113.830114,115.2054178,3.90E-01
0.51896972,0.776923077,0.562268262,3.80E-07,94411609.91,112748969.1,506118.5726,497967.2825,190066.7445,0.348983465,0.29,0.35,0.33,0.37,0.14,130,2923794960,0.075537976,1822.026861,3.19,3.85,12.96,15.84,17.76,6.72,10,,497.9672825,94.41160991,112.7489691,3.80E-01
0.49677062,0.776923077,0.596021622,3.82E-07,102819099,129081100.4,501358.0633,488643.6604,191053.2371,0.106203515,0.72,0.33,0.33,0.23,0.11,131,3099312432,0.081071436,1804.889028,7.92,3.63,8.45,15.84,11.04,5.28,10,,488.6436604,102.819099,129.0811004,3.82E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,10,,597.3280347,112.4977361,123.4880502,3.88E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,11,,596.9600141,113.830114,115.2054178,3.90E-01
0.492189496,0.776923077,0.777298155,3.83E-07,117735982,144852471.5,500370.0217,486719.5884,191326.5713,-0.161087285,0.98,0.35,0.26,0.19,0.11,132,4041950408,0.082370172,1801.332078,10.78,3.85,5.37,12.48,9.12,5.28,11,,486.7195884,117.735982,144.8524715,3.83E-01
0.415133292,0.776923077,0.472384727,3.75E-07,88302470.04,114267890.8,483448.2529,454355.9825,187302.5607,0.224894747,0.29,0.35,0.33,0.5,0.14,133,2456400578,0.087430422,1740.41371,3.19,3.85,12.96,15.84,24,6.72,11,,454.3559825,88.30247004,114.2678908,3.75E-01
0.453533761,0.776923077,0.446939788,3.78E-07,91312449.98,121353686.8,491953.8707,470484.1795,189213.9427,0.168817937,0.3,0.35,0.15,0.61,0.11,134,2324086895,0.084617246,1771.033934,3.3,3.85,12.85,7.2,29.28,5.28,11,,470.4841795,91.31244998,121.3536868,3.78E-01
0.696199381,0.776923077,0.620756249,3.86E-07,101615915.9,126297245.9,542629.1259,572403.74,192825.6386,0.34395352,0.29,0.35,0.36,0.2,0.11,135,3227932496,0.055354384,1953.464853,3.19,3.85,12.96,17.28,9.6,5.28,11,,572.40374,101.6159159,126.2972459,3.86E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,11,,594.8561206,110.5301253,125.4559461,3.88E-01
0.74968135,0.776923077,0.784557204,3.89E-07,113869943.5,114253795.9,553173.675,594866.167,194652.6636,-0.217651864,0.29,0.35,0.15,0.26,0.11,136,4079697458,0.051883454,1991.42523,3.19,3.85,12.96,7.2,12.48,5.28,11,,594.866167,113.8699435,114.2537959,3.89E-01
0.681439685,0.776923077,0.661257478,3.86E-07,103461003.9,119293959.4,539682.819,566204.6678,192771.7093,0.42072589,0.31,0.33,0.33,0.23,0.11,104,3438538888,0.057194453,1942.858149,3.41,3.63,12.96,15.84,11.04,5.28,11,,566.2046678,103.4610039,119.2939594,3.86E-01
0.567588217,0.776923077,0.541399545,3.79E-07,89939968.74,121946819.1,516391.33,518387.0511,189654.8149,0.274963963,0.31,0.33,0.56,0.23,0.11,137,2815277633,0.067269557,1859.008788,3.41,3.63,12.96,26.88,11.04,5.28,11,,518.3870511,89.93996874,121.9468191,3.79E-01
0.511776958,0.776923077,0.494817539,3.75E-07,86342595.01,122548928.4,504581.0318,494946.3224,187586.4285,0.211124579,0.31,0.33,0.6,0.26,0.11,138,2573051201,0.071766707,1816.491715,3.41,3.63,12.96,28.8,12.48,5.28,11,,494.9463224,86.34259501,122.5489284,3.75E-01
0.664887317,0.776923077,0.620680127,3.84E-07,100602543.7,119694399.2,536359.4096,559252.6733,192069.2442,0.401692784,0.29,0.35,0.36,0.23,0.11,139,3227536658,0.058098023,1930.893875,3.19,3.85,12.96,17.28,11.04,5.28,11,,559.2526733,100.6025437,119.6943992,3.84E-01
0.649970612,0.776923077,0.775307521,3.88E-07,105505779.1,123094346.3,533346.6708,552987.6569,194247.0939,0.336540215,0.29,0.35,0.33,0.16,0.18,140,4031599110,0.064204193,1920.048015,3.19,3.85,12.96,15.84,7.68,8.64,11,,552.9876569,105.5057791,123.0943463,3.88E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,11,,553.1474342,101.6400889,116.4368191,3.84E-01
0.31969023,0.776923077,0.552155677,3.77E-07,99391748.59,137496327.8,461629.5037,414269.8967,188690.1856,-0.180260807,0.86,0.35,0.33,0.32,0.14,141,2871209522,0.108748107,1661.866213,9.46,3.85,6.69,15.84,15.36,6.72,11,,414.2698967,99.39174859,137.4963278,3.77E-01
0.722186082,0.776923077,0.81377905,3.89E-07,114123433.7,114351658.2,547778.0382,583318.1546,194487.6413,-3.168890111,0.29,0.35,0.15,0.23,0.14,142,4231651060,0.055048264,1972.000937,3.19,3.85,12.96,7.2,11.04,6.72,11,,583.3181546,114.1234337,114.3516582,3.89E-01
0.748956894,0.776923077,0.742795344,3.88E-07,111906991,122230974.4,553032.1838,594561.8953,193914.5352,0.440636911,0.3,0.35,0.26,0.19,0.11,143,3862535788,0.050638789,1990.915862,3.3,3.85,12.85,12.48,9.12,5.28,11,,594.5618953,111.906991,122.2309744,3.88E-01
0.682142809,0.776923077,0.725781687,3.86E-07,109861275.8,130443460.4,539823.5403,566499.98,193096.4099,0.266368729,0.29,0.57,0.33,0.16,0.11,144,3774064772,0.057702833,1943.364745,3.19,6.27,10.54,15.84,7.68,5.28,11,,566.49998,109.8612758,130.4434604,3.86E-01
0.833222422,0.776923077,0.926912007,3.91E-07,122136009.7,125658704.6,569253.9958,629953.4172,195698.9955,-14.52992261,0.31,0.33,0.17,0.16,0.11,145,4819942434,0.043781505,2049.314385,3.41,3.63,12.96,8.16,7.68,5.28,11,,629.9534172,122.1360097,125.6587046,3.91E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,11,,597.3280347,112.4977361,123.4880502,3.88E-01
0.594371266,0.776923077,0.746706196,3.84E-07,115795474.2,134935826.5,521964.0475,529635.9316,192084.0663,0.112764771,0.29,0.91,0.26,0.19,0.11,146,3882872219,0.068002485,1879.070571,3.19,10.01,6.8,12.48,9.12,5.28,11,,529.6359316,115.7954742,134.9358265,3.84E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,12,,596.9600141,113.830114,115.2054178,3.90E-01
0.223980843,0.776923077,0.71609774,3.88E-07,103768073.9,109905799.9,438661.4237,374071.9541,194220.8075,0.088135437,0.29,0.35,0.26,0.19,0.58,147,3723708247,0.142757893,1579.181125,3.19,3.85,12.96,12.48,9.12,27.84,12,,374.0719541,103.7680739,109.9057999,3.88E-01
0.70379934,0.776923077,0.674816861,3.87E-07,102316581.7,125844807.6,544139.9956,575595.7229,193325.7978,0.356885324,0.31,0.33,0.37,0.19,0.11,148,3509047677,0.055286874,1958.903984,3.41,3.63,12.96,17.76,9.12,5.28,12,,575.5957229,102.3165817,125.8448076,3.87E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,12,,597.3280347,112.4977361,123.4880502,3.88E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,12,,597.3280347,112.4977361,123.4880502,3.88E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,12,,596.9600141,113.830114,115.2054178,3.90E-01
0.567588217,0.776923077,0.541399545,3.79E-07,89939968.74,121946819.1,516391.33,518387.0511,189654.8149,0.274963963,0.31,0.33,0.56,0.23,0.11,137,2815277633,0.067269557,1859.008788,3.41,3.63,12.96,26.88,11.04,5.28,12,,518.3870511,89.93996874,121.9468191,3.79E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,12,,553.1474342,101.6400889,116.4368191,3.84E-01
0.649970612,0.776923077,0.775307521,3.88E-07,105505779.1,123094346.3,533346.6708,552987.6569,194247.0939,0.336540215,0.29,0.35,0.33,0.16,0.18,140,4031599110,0.064204193,1920.048015,3.19,3.85,12.96,15.84,7.68,8.64,12,,552.9876569,105.5057791,123.0943463,3.88E-01
0.682142809,0.776923077,0.725781687,3.86E-07,109861275.8,130443460.4,539823.5403,566499.98,193096.4099,0.266368729,0.29,0.57,0.33,0.16,0.11,144,3774064772,0.057702833,1943.364745,3.19,6.27,10.54,15.84,7.68,5.28,12,,566.49998,109.8612758,130.4434604,3.86E-01
0.770567933,0.776923077,0.659496656,3.89E-07,112265884.2,129757194.5,557237.515,603638.5319,194312.4578,0.361539456,0.29,0.35,0.29,0.16,0.11,149,3429382610,0.048706705,2006.055054,3.19,3.85,12.96,13.92,7.68,5.28,12,,603.6385319,112.2658842,129.7571945,3.89E-01
0.587619949,0.776923077,0.649067183,3.82E-07,101239249.8,123283029.3,520564.9327,526800.3787,191125.4832,0.275940309,0.29,0.57,0.36,0.23,0.11,150,3375149349,0.067150131,1874.033758,3.19,6.27,10.54,17.28,11.04,5.28,12,,526.8003787,101.2392498,123.2830293,3.82E-01
0.31419906,0.776923077,0.448957679,3.73E-07,87365682.8,123903619.8,460342.7363,411963.6054,186698.2773,-0.00451587,0.51,0.35,0.33,0.5,0.14,151,2334579932,0.105563643,1657.233851,5.61,3.85,10.54,15.84,24,6.72,12,,411.9636054,87.3656828,123.9036198,3.73E-01
0.664887317,0.776923077,0.620680127,3.84E-07,100602543.7,119694399.2,536359.4096,559252.6733,192069.2442,0.401692784,0.29,0.35,0.36,0.23,0.11,139,3227536658,0.058098023,1930.893875,3.19,3.85,12.96,17.28,11.04,5.28,12,,559.2526733,100.6025437,119.6943992,3.84E-01
0.602863287,0.776923077,0.622174336,3.84E-07,100765392.9,124377203.7,523718.5912,533202.5804,191973.7565,0.277068512,0.48,0.35,0.36,0.2,0.11,152,3235306546,0.066558987,1885.386928,5.28,3.85,10.87,17.28,9.6,5.28,12,,533.2025804,100.7653929,124.3772037,3.84E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,12,,597.3280347,112.4977361,123.4880502,3.88E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,12,,597.3280347,112.4977361,123.4880502,3.88E-01
0.6137068,0.776923077,0.732896867,3.85E-07,115694724.9,130247730,525950.4702,537756.8559,192368.1899,0.194709008,0.31,0.81,0.26,0.19,0.11,153,3811063707,0.065753433,1893.421693,3.41,8.91,7.68,12.48,9.12,5.28,12,,537.7568559,115.6947249,130.24773,3.85E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,12,,553.1474342,101.6400889,116.4368191,3.84E-01
0.666330805,0.776923077,0.765558771,3.87E-07,117021417.7,120510974.5,536650.0544,559858.9381,193541.6686,0.375829728,0.31,0.6,0.15,0.26,0.11,154,3980905610,0.060647813,1931.940196,3.41,6.6,9.99,7.2,12.48,5.28,12,,559.8589381,117.0214177,120.5109745,3.87E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,13,,596.9600141,113.830114,115.2054178,3.90E-01
0.276386136,0.776923077,0.69248716,3.84E-07,95439896.33,107877811.1,451382.2946,396082.1771,191871.4657,0.171348655,0.29,0.35,0.36,0.23,0.45,155,3600933230,0.125075303,1624.976261,3.19,3.85,12.96,17.28,11.04,21.6,13,,396.0821771,95.43989633,107.8778111,3.84E-01
0.632820304,0.776923077,0.776047585,3.87E-07,116704377.5,123379493.5,529861.6402,545784.5275,193601.5239,0.304389346,0.64,0.33,0.15,0.26,0.11,156,4035447444,0.065381279,1907.501905,7.04,3.63,9.33,7.2,12.48,5.28,13,,545.7845275,116.7043775,123.3794935,3.87E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,13,,597.3280347,112.4977361,123.4880502,3.88E-01
0.573060494,0.776923077,0.580804926,3.81E-07,96188592.47,114563084.6,517534.8179,520685.4074,190540.9686,0.378886033,0.31,0.33,0.33,0.35,0.11,157,3020185615,0.068170337,1863.125344,3.41,3.63,12.96,15.84,16.8,5.28,13,,520.6854074,96.18859247,114.5630846,3.81E-01
0.47859987,0.776923077,0.800727453,3.84E-07,125588209.2,176230932.7,497427.5105,481011.9453,191852.089,-2.943838364,0.93,0.6,0.15,0.26,0.11,158,4163782755,0.085688537,1790.739038,10.23,6.6,3.17,7.2,12.48,5.28,13,,481.0119453,125.5882092,176.2309327,3.84E-01
0.730827374,0.776923077,0.789787581,3.89E-07,114464363.3,115396957,549479.5035,586947.4969,194556.3001,-0.775380145,0.36,0.33,0.15,0.26,0.11,159,4106895421,0.054073808,1978.126213,3.96,3.63,12.41,7.2,12.48,5.28,13,,586.9474969,114.4643633,115.396957,3.89E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,13,,594.8561206,110.5301253,125.4559461,3.88E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,13,,553.1474342,101.6400889,116.4368191,3.84E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,13,,597.3280347,112.4977361,123.4880502,3.88E-01
0.585155263,0.776923077,0.516957233,3.80E-07,90162632.03,128254644.2,520053.2234,525765.2105,190095.5622,0.208426674,0.29,0.35,0.62,0.19,0.11,160,2688177613,0.065530976,1872.191604,3.19,3.85,12.96,29.76,9.12,5.28,13,,525.7652105,90.16263203,128.2546442,3.80E-01
0.193562582,0.776923077,0.771857715,3.88E-07,105541854,101471826.3,431105.5534,361296.2845,194161.0861,0.168396378,0.29,0.35,0.15,0.26,0.61,161,4013660120,0.150379459,1551.979992,3.19,3.85,12.96,7.2,12.48,29.28,13,,361.2962845,105.541854,101.4718263,3.88E-01
