E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.294851465,0.776923077,0.621514224,3.83E-07,95252795.49,114286101.2,455779.9895,403837.6153,191299.0572,0,0.49,0.41,0.42,0.19,0.35,49,3231873967,0.119717982,1640.807962,5.39,4.51,10.1,20.16,9.12,16.8,3
0.121964356,0.776923077,0.602588212,3.77E-07,100359505.2,142748095.2,412775.0544,331225.0294,188739.4074,0,0.76,0.77,0.5,0.13,0.38,50,3133458704,0.157245188,1485.990196,8.36,8.47,3.17,24,6.24,18.24,3
0.326605747,0.776923077,0.557385435,3.80E-07,92008734.7,134675356.2,463244.9589,417174.4139,189944.8572,0,0.76,0.3,0.59,0.12,0.2,51,2898404263,0.110031137,1667.681852,8.36,3.3,8.34,28.32,5.76,9.6,3
0.212935034,0.776923077,0.802175745,3.85E-07,122433568.1,139883899.3,435932.7982,369432.7144,192438.4668,0,0.89,0.65,0.17,0.18,0.45,52,4171313871,0.141440671,1569.358074,9.79,7.15,3.06,8.16,8.64,21.6,3
0.314600929,0.776923077,0.641659357,3.84E-07,95484278.46,122894928.4,460437.0297,412132.3903,191844.1702,0,0.28,0.58,0.5,0.13,0.38,53,3336628655,0.116656693,1657.573307,3.08,6.38,10.54,24,6.24,18.24,3
0.271775697,0.776923077,0.804373543,3.85E-07,123865221.7,141169619.9,450277.5737,394145.7926,192562.029,0,0.89,0.65,0.17,0.18,0.38,54,4182742423,0.127651831,1620.999265,9.79,7.15,3.06,8.16,8.64,18.24,3
0.197791914,0.776923077,0.580678862,3.79E-07,96089244.23,127073645,432164.0229,363072.6038,189599.0869,0,0.42,0.89,0.5,0.13,0.38,55,3019530084,0.138720201,1555.790483,4.62,9.79,5.59,24,6.24,18.24,3
0.517136369,0.776923077,0.573597961,3.85E-07,93934347.85,120546903.2,505727.1153,497197.2751,192352.0393,0,0.28,0.3,0.46,0.2,0.23,22,2982709395,0.080347491,1820.617615,3.08,3.3,13.62,22.08,9.6,11.04,3
0.098429513,0.776923077,0.749646823,3.83E-07,114406803.5,147022075.2,406569.2529,321340.3956,191663.7902,0,0.76,0.77,0.13,0.3,0.53,56,3898163480,0.171417326,1463.649311,8.36,8.47,3.17,6.24,14.4,25.44,3
0.357700416,0.776923077,0.593249989,3.79E-07,100905133.1,135183540.6,470440.0876,430234.1749,189623.2506,0,0.91,0.3,0.42,0.19,0.15,57,3084899945,0.103076302,1693.584315,10.01,3.3,6.69,20.16,9.12,7.2,3
0.33688707,0.776923077,0.895860353,3.89E-07,113880203,107571950.2,465636.3016,421492.5695,194625.8793,0,0.28,0.58,0.17,0.18,0.45,42,4658473834,0.11797832,1676.290686,3.08,6.38,10.54,8.16,8.64,21.6,3
0.29014326,0.776923077,0.867648934,3.87E-07,116143990.9,110849877.8,454662.7256,401860.1692,193705.442,0,0.42,0.7,0.17,0.18,0.45,33,4511774455,0.126042055,1636.785812,4.62,7.7,7.68,8.16,8.64,21.6,3
0.357700416,0.776923077,0.593249989,3.79E-07,100905133.1,135183540.6,470440.0876,430234.1749,189623.2506,0,0.91,0.3,0.42,0.19,0.15,57,3084899945,0.103076302,1693.584315,10.01,3.3,6.69,20.16,9.12,7.2,3
0.314600929,0.776923077,0.641659357,3.84E-07,95484278.46,122894928.4,460437.0297,412132.3903,191844.1702,0,0.28,0.58,0.5,0.13,0.38,53,3336628655,0.116656693,1657.573307,3.08,6.38,10.54,24,6.24,18.24,3
