E_norm,J_crit_norm,J_norm,Lprime,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,5
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.684224277,0.776923077,0.683661415,3.88E-07,540239.9046,567374.1965,193978.745,0.684224277,0.33,0.4,0.11,0.32,0.11,65,3555039361,0.059060379,1944.863657,3.63,4.4,11.97,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.644728744,0.776923077,0.706846846,3.87E-07,532283.9177,550786.0726,193625.9536,0.644728744,0.3,0.57,0.11,0.32,0.11,54,3675603599,0.063764426,1916.222104,3.3,6.27,10.43,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,6
0.509080887,0.776923077,0.709315036,3.84E-07,504003.5051,493813.9724,191829.3869,0.509080887,0.48,0.84,0.11,0.32,0.11,74,3688438190,0.080611216,1814.412618,5.28,9.24,5.48,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.538028019,0.776923077,0.709063078,3.85E-07,510170.1121,505971.7681,192541.066,0.538028019,0.86,0.3,0.11,0.32,0.11,75,3687128004,0.077405617,1836.612403,9.46,3.3,7.24,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,6
0.584850902,0.776923077,0.758760233,3.90E-07,519989.998,525637.3786,195134.6911,0.584850902,0.33,0.3,0.11,0.32,0.21,76,3945553212,0.075266239,1871.963993,3.63,3.3,13.07,5.28,15.36,10.08,6
0.66092641,0.776923077,0.73340848,3.87E-07,535561.0747,557589.0923,193739.4031,0.66092641,0.48,0.3,0.11,0.32,0.11,64,3813724097,0.061750344,1928.019869,5.28,3.3,11.42,5.28,15.36,5.28,6
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,6
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.655161231,0.776923077,0.72153638,3.88E-07,534396.9511,555167.717,193756.8591,0.655161231,0.5,0.3,0.11,0.32,0.11,25,3751989175,0.062571041,1923.829024,5.5,3.3,11.2,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,6
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.556489462,0.776923077,0.512279171,3.84E-07,514064.3215,513725.5742,192095.8994,0.556489462,0.33,0.3,0.11,0.52,0.11,77,2663851687,0.073680669,1850.631557,3.63,3.3,13.07,5.28,24.96,5.28,7
0.630963498,0.776923077,0.591308681,3.86E-07,529482.9516,545004.6691,193062.1356,0.630963498,0.33,0.3,0.11,0.42,0.11,78,3074805139,0.064623894,1906.138626,3.63,3.3,13.07,5.28,20.16,5.28,7
0.622088259,0.776923077,0.607929926,3.87E-07,527669.1257,541277.0688,193354.8278,0.622088259,0.33,0.3,0.11,0.44,0.11,79,3161235615,0.066431952,1899.608852,3.63,3.3,13.07,5.28,21.12,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.285798499,0.776923077,0.758209656,3.89E-07,453629.2661,400035.3696,194359.2597,0.285798499,0.33,0.3,0.11,0.32,0.48,80,3942690209,0.128453969,1633.065358,3.63,3.3,13.07,5.28,15.36,23.04,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.518910506,0.776923077,0.815265776,3.84E-07,506105.9339,497942.4126,191800.3949,0,0.33,0.97,0.11,0.32,0.11,81,4239382034,0.078972824,1821.981362,3.63,10.67,5.7,5.28,15.36,5.28,7
0.6200536,0.776923077,0.745330901,3.86E-07,527252.4248,540422.5122,193183.6724,0.6200536,0.33,0.61,0.11,0.32,0.11,82,3875720683,0.066396935,1898.108729,3.63,6.71,9.66,5.28,15.36,5.28,7
0.518910506,0.776923077,0.815265776,3.84E-07,506105.9339,497942.4126,191800.3949,0,0.33,0.97,0.11,0.32,0.11,81,4239382034,0.078972824,1821.981362,3.63,10.67,5.7,5.28,15.36,5.28,7
0.285798499,0.776923077,0.758209656,3.89E-07,453629.2661,400035.3696,194359.2597,0.285798499,0.33,0.3,0.11,0.32,0.48,80,3942690209,0.128453969,1633.065358,3.63,3.3,13.07,5.28,15.36,23.04,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.428283246,0.776923077,0.440381387,3.78E-07,486377.6852,459878.9632,188798.2573,0.428283246,0.33,0.3,0.11,0.68,0.11,83,2289983211,0.08817212,1750.959667,3.63,3.3,13.07,5.28,32.64,5.28,7
0.706297254,0.776923077,0.729619608,3.89E-07,544635.665,576644.8467,194416.3371,0.706297254,0.33,0.34,0.11,0.32,0.11,84,3794021960,0.056965857,1960.688394,3.63,3.74,12.63,5.28,15.36,5.28,7
0.564791974,0.776923077,0.522742644,3.84E-07,515806.048,517212.629,191812.3962,0.564791974,0.33,0.3,0.11,0.5,0.11,85,2718261751,0.071869227,1856.901773,3.63,3.3,13.07,5.28,24,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,7
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.285798499,0.776923077,0.758209656,3.89E-07,453629.2661,400035.3696,194359.2597,0.285798499,0.33,0.3,0.11,0.32,0.48,80,3942690209,0.128453969,1633.065358,3.63,3.3,13.07,5.28,15.36,23.04,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.428283246,0.776923077,0.440381387,3.78E-07,486377.6852,459878.9632,188798.2573,0.428283246,0.33,0.3,0.11,0.68,0.11,83,2289983211,0.08817212,1750.959667,3.63,3.3,13.07,5.28,32.64,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.706297254,0.776923077,0.729619608,3.89E-07,544635.665,576644.8467,194416.3371,0.706297254,0.33,0.34,0.11,0.32,0.11,84,3794021960,0.056965857,1960.688394,3.63,3.74,12.63,5.28,15.36,5.28,8
0.695223323,0.776923077,0.696720309,3.88E-07,542434.7809,571993.7956,193990.1356,0.695223323,0.38,0.3,0.11,0.32,0.11,86,3622945608,0.057628497,1952.765211,4.18,3.3,12.52,5.28,15.36,5.28,8
0.549280173,0.776923077,0.626981471,3.85E-07,512547.1335,510697.6726,192610.0611,0.549280173,0.51,0.3,0.11,0.44,0.11,87,3260303648,0.075789949,1845.169681,5.61,3.3,11.09,5.28,21.12,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.665762892,0.776923077,0.650984838,3.88E-07,536535.7245,559620.4146,194176.2104,0.665762892,0.33,0.3,0.11,0.39,0.11,88,3385121156,0.061907328,1931.528608,3.63,3.3,13.07,5.28,18.72,5.28,8
0.601888853,0.776923077,0.541989196,3.83E-07,523517.5614,532793.3185,191256.8248,0.601888853,0.33,0.3,0.33,0.32,0.11,89,2818343817,0.065330294,1884.663221,3.63,3.3,13.07,15.84,15.36,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.453826006,0.776923077,0.476388728,3.78E-07,492018.0387,470606.9227,189205.2376,0.453826006,0.33,0.3,0.11,0.64,0.11,90,2477221384,0.084549392,1771.264939,3.63,3.3,13.07,5.28,30.72,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,8
0.6200536,0.776923077,0.745330901,3.86E-07,527252.4248,540422.5122,193183.6724,0.6200536,0.33,0.61,0.11,0.32,0.11,82,3875720683,0.066396935,1898.108729,3.63,6.71,9.66,5.28,15.36,5.28,8
0.696308803,0.776923077,0.686453181,3.89E-07,542650.9088,572449.6971,194276.7,0.696308803,0.33,0.37,0.11,0.32,0.11,91,3569556542,0.058014143,1953.543272,3.63,4.07,12.3,5.28,15.36,5.28,8
0.470921023,0.776923077,0.523045016,3.80E-07,495757.1161,477786.8297,190038.2508,0.470921023,0.33,0.34,0.11,0.6,0.11,92,2719834084,0.083329345,1784.725618,3.63,3.74,12.63,5.28,28.8,5.28,8
0.706297254,0.776923077,0.729619608,3.89E-07,544635.665,576644.8467,194416.3371,0.706297254,0.33,0.34,0.11,0.32,0.11,84,3794021960,0.056965857,1960.688394,3.63,3.74,12.63,5.28,15.36,5.28,8
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.628523273,0.776923077,0.751715268,3.87E-07,528984.8646,543979.7748,193449.0854,0.628523273,0.33,0.59,0.11,0.32,0.11,93,3908919396,0.065698715,1904.345513,3.63,6.49,9.88,5.28,15.36,5.28,9
0.706297254,0.776923077,0.729619608,3.89E-07,544635.665,576644.8467,194416.3371,0.706297254,0.33,0.34,0.11,0.32,0.11,84,3794021960,0.056965857,1960.688394,3.63,3.74,12.63,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.696308803,0.776923077,0.686453181,3.89E-07,542650.9088,572449.6971,194276.7,0.696308803,0.33,0.37,0.11,0.32,0.11,91,3569556542,0.058014143,1953.543272,3.63,4.07,12.3,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.209704483,0.776923077,0.672645157,3.88E-07,435131.5272,368075.883,194148.4944,0.209704483,0.33,0.3,0.11,0.32,0.57,94,3497754816,0.146183469,1566.473498,3.63,3.3,13.07,5.28,15.36,27.36,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.36568711,0.776923077,0.673658725,3.90E-07,472270.4693,433588.5861,194903.6841,0.36568711,0.33,0.3,0.11,0.32,0.4,95,3503025370,0.112695048,1700.173689,3.63,3.3,13.07,5.28,15.36,19.2,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,9
0.706259934,0.776923077,0.695596575,3.89E-07,544628.2627,576629.1721,194603.7382,0.706259934,0.33,0.35,0.11,0.32,0.11,96,3617102190,0.057314799,1960.661746,3.63,3.85,12.52,5.28,15.36,5.28,9
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.705533874,0.776923077,0.75226475,3.88E-07,544484.2328,576324.2271,194171.902,0.705533874,0.33,0.33,0.11,0.32,0.11,97,3911776701,0.056616207,1960.143238,3.63,3.63,12.74,5.28,15.36,5.28,10
0.580090796,0.776923077,0.830956907,3.85E-07,519000.1735,523638.1342,192698.863,0,0.33,0.75,0.11,0.32,0.11,98,4320975917,0.071288629,1868.400625,3.63,8.25,8.12,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.646529644,0.776923077,0.6209824,3.87E-07,532649.277,551542.4505,193734.9937,0.646529644,0.33,0.3,0.11,0.41,0.11,99,3229108478,0.063719622,1917.537397,3.63,3.3,13.07,5.28,19.68,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.601888853,0.776923077,0.541989196,3.83E-07,523517.5614,532793.3185,191256.8248,0.601888853,0.33,0.3,0.33,0.32,0.11,89,2818343817,0.065330294,1884.663221,3.63,3.3,13.07,15.84,15.36,5.28,10
0.706297254,0.776923077,0.729619608,3.89E-07,544635.665,576644.8467,194416.3371,0.706297254,0.33,0.34,0.11,0.32,0.11,84,3794021960,0.056965857,1960.688394,3.63,3.74,12.63,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.654105511,0.776923077,0.709880312,3.88E-07,534183.502,554724.3148,193858.2441,0.654105511,0.33,0.51,0.11,0.32,0.11,100,3691377622,0.062905712,1923.060607,3.63,5.61,10.76,5.28,15.36,5.28,10
0.228273305,0.776923077,0.727705229,3.89E-07,439717.2142,375874.7881,194462.0883,0.228273305,0.33,0.3,0.11,0.32,0.55,101,3784067193,0.142243519,1582.981971,3.63,3.3,13.07,5.28,15.36,26.4,10
0.684224277,0.776923077,0.683661415,3.88E-07,540239.9046,567374.1965,193978.745,0.684224277,0.33,0.4,0.11,0.32,0.11,65,3555039361,0.059060379,1944.863657,3.63,4.4,11.97,5.28,15.36,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.815672854,0.776923077,0.893464121,3.92E-07,565913.8967,622582.5989,196094.0715,0,0.33,0.3,0.11,0.22,0.11,102,4646013428,0.04650867,2037.290028,3.63,3.3,13.07,5.28,10.56,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
0.840334021,0.776923077,0.932308587,3.92E-07,570601.9351,632940.2889,196166.003,0,0.33,0.3,0.11,0.19,0.11,103,4848004655,0.043787833,2054.166966,3.63,3.3,13.07,5.28,9.12,5.28,10
0.72188936,0.776923077,0.693276383,3.90E-07,547719.5199,583193.5312,194751.0679,0.72188936,0.33,0.3,0.11,0.32,0.11,56,3605037194,0.055567149,1971.790272,3.63,3.3,13.07,5.28,15.36,5.28,10
E_norm,J_crit_norm,J_norm,Lprime,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
