E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.552098031,0.776923077,0.766376237,3.89E-07,109110178.7,110136864.1,513140.683,511881.173,194625.1578,0.479963848,0.41,0.31,0.19,0.24,0.23,60,3985156433,0.07928226,1847.306459,4.51,3.41,12.08,9.12,11.52,11.04,4
0.436828933,0.776923077,0.755677088,3.85E-07,113771378,120698811.3,488271.997,463468.1517,192299.0013,0.291951169,0.41,0.76,0.19,0.24,0.23,61,3929520857,0.093835818,1757.779189,4.51,8.36,7.13,9.12,11.52,11.04,4
0.518161705,0.776923077,0.744396544,3.88E-07,110017645.8,110579547.5,505946.0824,497627.916,193808.6553,0.442622565,0.46,0.36,0.19,0.24,0.23,62,3870862031,0.083061876,1821.405897,5.06,3.96,10.98,9.12,11.52,11.04,4
0.713592992,0.776923077,0.801880663,3.88E-07,112021892.7,124900034.1,546080.8065,579709.0566,194231.4459,0.516624232,0.46,0.28,0.24,0.18,0.12,40,4169779449,0.055682609,1965.890903,5.06,3.08,11.86,11.52,8.64,5.76,5
0.713592992,0.776923077,0.801880663,3.88E-07,112021892.7,124900034.1,546080.8065,579709.0566,194231.4459,0.516624232,0.46,0.28,0.24,0.18,0.12,40,4169779449,0.055682609,1965.890903,5.06,3.08,11.86,11.52,8.64,5.76,5
0.355896025,0.776923077,0.42331367,3.74E-07,87219318.1,122231620.1,470025.5719,429476.3304,186977.2785,0.207685224,0.41,0.31,0.24,0.62,0.12,63,2201231083,0.097802353,1692.092059,4.51,3.41,12.08,11.52,29.76,5.76,5
0.482482417,0.776923077,0.805428939,3.86E-07,111231572.1,113492723,498269.9572,482642.6152,193124.9713,0.358409282,0.46,0.5,0.19,0.24,0.23,64,4188230485,0.087591041,1793.771846,5.06,5.5,9.44,9.12,11.52,11.04,5
0.713592992,0.776923077,0.801880663,3.88E-07,112021892.7,124900034.1,546080.8065,579709.0566,194231.4459,0.516624232,0.46,0.28,0.24,0.18,0.12,40,4169779449,0.055682609,1965.890903,5.06,3.08,11.86,11.52,8.64,5.76,5
0.382989069,0.776923077,0.504188052,3.81E-07,91178211.12,112326145.7,476211.585,440855.4089,190451.7407,0.300814764,0.46,0.28,0.44,0.25,0.25,65,2621777873,0.099930927,1714.361706,5.06,3.08,11.86,21.12,12,12,5
0.617368038,0.776923077,0.723176583,3.87E-07,108592839.7,115562426.5,526701.9131,539294.5758,193605.4422,0.509322108,0.46,0.28,0.24,0.22,0.16,48,3760518229,0.06758067,1896.126887,5.06,3.08,11.86,11.52,10.56,7.68,5
