E_norm,J_crit_norm,J_norm,Lprime,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,5
0.817502092,0.776923077,0.65958107,3.90E-07,566262.9638,623350.8786,194807.5325,0.817502092,0.25,0.23,0.27,0.18,0.11,62,3429821564,0.044023086,2038.54667,2.75,2.53,14.72,12.96,8.64,5.28,6
0.809544149,0.776923077,0.663260263,3.89E-07,564742.8048,620008.5427,194491.9679,0.809544149,0.28,0.23,0.24,0.18,0.11,60,3448953365,0.044390342,2033.074097,3.08,2.53,14.39,11.52,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.858605629,0.776923077,0.746274199,3.92E-07,574050.6406,640614.3642,195905.7248,0.858605629,0.28,0.23,0.15,0.18,0.11,68,3880625832,0.041269064,2066.582306,3.08,2.53,14.39,7.2,8.64,5.28,6
0.613654843,0.776923077,0.426681912,3.78E-07,525939.7986,537735.034,189154.233,0.613654843,0.28,0.23,0.68,0.18,0.11,69,2218745945,0.05964997,1893.383275,3.08,2.53,14.39,32.64,8.64,5.28,6
0.809544149,0.776923077,0.663260263,3.89E-07,564742.8048,620008.5427,194491.9679,0.809544149,0.28,0.23,0.24,0.18,0.11,60,3448953365,0.044390342,2033.074097,3.08,2.53,14.39,11.52,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.483936131,0.776923077,0.703712092,3.90E-07,498585.0221,483253.1752,194816.5744,0.483936131,0.28,0.23,0.27,0.18,0.34,70,3659302878,0.090738923,1794.90608,3.08,2.53,14.39,12.96,8.64,16.32,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.407704946,0.776923077,0.712551242,3.90E-07,481785.5578,451236.0773,194895.9229,0.407704946,0.28,0.23,0.27,0.18,0.41,71,3705266458,0.104528363,1734.428008,3.08,2.53,14.39,12.96,8.64,19.68,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.61776376,0.776923077,0.451902812,3.77E-07,526783.0681,539460.7793,188306.3993,0.61776376,0.25,0.23,0.7,0.18,0.11,72,2349894621,0.057464791,1896.419045,2.75,2.53,14.72,33.6,8.64,5.28,6
0.806237917,0.776923077,0.643918508,3.90E-07,564110.0301,618619.9251,194860.958,0.806237917,0.28,0.23,0.27,0.18,0.11,36,3348376242,0.045430763,2030.796108,3.08,2.53,14.39,12.96,8.64,5.28,6
0.817502092,0.776923077,0.65958107,3.90E-07,566262.9638,623350.8786,194807.5325,0.817502092,0.25,0.23,0.27,0.18,0.11,62,3429821564,0.044023086,2038.54667,2.75,2.53,14.72,12.96,8.64,5.28,6
0.817502092,0.776923077,0.65958107,3.90E-07,566262.9638,623350.8786,194807.5325,0.817502092,0.25,0.23,0.27,0.18,0.11,62,3429821564,0.044023086,2038.54667,2.75,2.53,14.72,12.96,8.64,5.28,6
0.346210032,0.776923077,0.694119148,3.90E-07,467794.17,425408.2134,194765.1136,0.346210032,0.28,0.23,0.27,0.18,0.47,73,3609419569,0.116347886,1684.059012,3.08,2.53,14.39,12.96,8.64,22.56,6
